id,reading_date,kwh_value,contract_id
4412,2025-05-14 11:50:24,454.78,74
4413,2025-05-28 11:50:24,234.58,74
4414,2025-04-04 11:50:24,431.41,74
4415,2025-03-23 11:50:24,139.13,74
4416,2025-05-11 11:50:24,387.4,74
4417,2025-03-29 11:50:24,138.13,74
4418,2025-04-01 11:50:24,135.09,74
4419,2025-05-20 11:50:24,158.33,74
4420,2025-03-21 11:50:24,160.01,74
4421,2025-03-26 11:50:24,348.66,74
4422,2025-05-30 11:50:24,73.78,74
4423,2025-03-13 11:50:24,272.2,74
4424,2025-05-23 11:50:24,86.57,74
4425,2025-03-17 11:50:24,491.03,74
4426,2025-05-21 11:50:24,408.45,74
4427,2025-03-07 11:50:24,301.15,74
4428,2025-05-02 11:50:24,288.65,74
4429,2025-05-16 11:50:24,103.76,74
4430,2025-04-18 11:50:24,279.71,74
4431,2025-05-10 11:50:24,192.47,74
4432,2025-05-15 11:50:24,388.52,74
4433,2025-04-10 11:50:24,330.66,74
4434,2025-03-10 11:50:24,161.88,74
4435,2025-03-30 11:50:24,394.65,74
4436,2025-03-08 11:50:24,341.49,74
4437,2025-05-25 11:50:24,102.06,74
4438,2025-03-27 11:50:24,171.53,74
4439,2025-05-27 11:50:24,481.01,74
4440,2025-04-15 11:50:24,227.28,74
4441,2025-04-01 11:50:24,297.9,75
4442,2025-06-01 11:50:24,352.62,75
4443,2025-03-30 11:50:24,217.94,75
4444,2025-04-24 11:50:24,471.52,75
4445,2025-03-17 11:50:24,61.07,75
4446,2025-03-25 11:50:24,400.63,75
4447,2025-03-28 11:50:24,202.88,75
4448,2025-05-17 11:50:24,444.89,75
4449,2025-05-30 11:50:24,368.42,75
4450,2025-05-02 11:50:24,99.23,75
4451,2025-04-06 11:50:24,92.49,75
4452,2025-04-12 11:50:24,381.5,75
4453,2025-04-23 11:50:24,492.25,75
4454,2025-05-04 11:50:24,451.33,75
4455,2025-05-01 11:50:24,162.5,75
4456,2025-04-30 11:50:24,161.19,75
4457,2025-05-26 11:50:24,172.03,75
4458,2025-04-15 11:50:24,373.65,75
4459,2025-04-18 11:50:24,285.53,75
4460,2025-03-29 11:50:24,313.05,75
4461,2025-03-26 11:50:24,263.59,75
4462,2025-03-06 11:50:24,289.67,75
4463,2025-05-12 11:50:24,338.61,75
4464,2025-04-09 11:50:24,364.34,75
4465,2025-03-18 11:50:24,452.98,75
4466,2025-03-10 11:50:24,279.5,75
4467,2025-04-17 11:50:24,432.17,75
4468,2025-03-27 11:50:24,442.01,75
4469,2025-03-05 11:50:24,166.04,75
4470,2025-05-24 11:50:24,368.45,75
4471,2025-05-18 11:50:24,409.49,75
4472,2025-03-15 11:50:24,64.61,75
4473,2025-04-14 11:50:24,470.01,75
4474,2025-05-25 11:50:24,88.8,75
4475,2025-05-06 11:50:24,82.71,75
4476,2025-04-13 11:50:24,386.61,75
4477,2025-03-23 11:50:24,252.65,75
4478,2025-05-16 11:50:24,160.42,75
4479,2025-04-07 11:50:24,270.32,75
4480,2025-03-08 11:50:24,285.23,75
4481,2025-05-14 11:50:24,232.69,75
4482,2025-05-05 11:50:24,415.51,75
4483,2025-04-26 11:50:24,73.58,75
4484,2025-05-11 11:50:24,400.89,75
4485,2025-03-21 11:50:24,233.68,75
4486,2025-03-14 11:50:24,111.85,75
4487,2025-04-29 11:50:24,182.37,75
4488,2025-03-22 11:50:24,313.66,75
4489,2025-05-09 11:50:24,188.8,75
4490,2025-04-22 11:50:24,105.39,75
4491,2025-03-24 11:50:24,104.47,75
4492,2025-04-19 11:50:24,236.61,75
4493,2025-03-12 11:50:24,158.08,75
4494,2025-05-29 11:50:24,145.79,75
4495,2025-04-02 11:50:24,486.63,75
4496,2025-06-02 11:50:24,95.37,75
4497,2025-05-15 11:50:24,271.49,75
4498,2025-05-31 11:50:24,88.07,75
4499,2025-05-23 11:50:24,433.42,75
4500,2025-03-31 11:50:24,95.8,75
4501,2025-05-14 11:50:24,239.97,76
4502,2025-04-02 11:50:24,266.44,76
4503,2025-04-13 11:50:24,412.14,76
4504,2025-04-26 11:50:24,238.06,76
4505,2025-05-11 11:50:24,308.31,76
4506,2025-05-17 11:50:24,214.93,76
4507,2025-04-03 11:50:24,95.32,76
4508,2025-03-07 11:50:24,160.25,76
4509,2025-03-31 11:50:24,405.35,76
4510,2025-05-27 11:50:24,119.64,76
4511,2025-03-06 11:50:24,347.54,76
4512,2025-05-12 11:50:24,74.51,76
4513,2025-04-17 11:50:24,211.46,76
4514,2025-04-10 11:50:24,244.7,76
4515,2025-03-16 11:50:24,449.68,76
4516,2025-04-12 11:50:24,164.53,76
4517,2025-05-10 11:50:24,415.92,76
4518,2025-03-21 11:50:24,430.8,76
4519,2025-05-23 11:50:24,238.86,76
4520,2025-03-28 11:50:24,87.31,76
4521,2025-05-24 11:50:24,228.01,76
4522,2025-03-25 11:50:24,474.61,76
4523,2025-04-20 11:50:24,346.92,76
4524,2025-03-26 11:50:24,310.72,76
4525,2025-05-02 11:50:24,88.26,76
4526,2025-03-14 11:50:24,130.83,76
4527,2025-05-28 11:50:24,405.36,76
4528,2025-05-05 11:50:24,363.33,76
4529,2025-04-01 11:50:24,169.85,76
4530,2025-04-21 11:50:24,472.43,76
4531,2025-03-10 11:50:24,153.17,76
4532,2025-04-28 11:50:24,230.5,76
4533,2025-03-20 11:50:24,311.71,76
4534,2025-04-24 11:50:24,94.45,76
4535,2025-03-19 11:50:24,413.12,76
4536,2025-03-27 11:50:24,64.47,76
4537,2025-05-25 11:50:24,113.09,76
4538,2025-05-01 11:50:24,379.73,76
4539,2025-05-09 11:50:24,273.06,76
4540,2025-04-16 11:50:24,254.38,76
4541,2025-05-20 11:50:24,81.39,76
4542,2025-04-07 11:50:24,56.0,76
4543,2025-03-12 11:50:24,188.52,76
4544,2025-04-22 11:50:24,400.1,76
4545,2025-04-08 11:50:24,308.28,76
4546,2025-05-06 11:50:24,123.92,76
4547,2025-05-29 11:50:24,493.1,76
4548,2025-04-14 11:50:24,85.24,76
4549,2025-05-07 11:50:24,366.73,76
4550,2025-03-08 11:50:24,413.64,76
4551,2025-04-27 11:50:24,206.93,76
4552,2025-04-05 11:50:24,83.38,76
4553,2025-04-06 11:50:24,172.8,76
4554,2025-04-11 11:50:24,365.45,76
4555,2025-03-09 11:50:24,97.16,76
4556,2025-05-21 11:50:24,429.67,76
4557,2025-05-04 11:50:24,296.12,76
4558,2025-03-17 11:50:24,80.68,76
4559,2025-03-29 11:50:24,131.81,76
4560,2025-05-08 11:50:24,111.67,76
4561,2025-03-07 11:50:24,255.87,77
4562,2025-05-24 11:50:24,132.75,77
4563,2025-03-10 11:50:24,69.29,77
4564,2025-05-19 11:50:24,143.17,77
4565,2025-05-04 11:50:24,432.69,77
4566,2025-05-05 11:50:24,389.91,77
4567,2025-05-06 11:50:24,84.18,77
4568,2025-04-04 11:50:24,138.98,77
4569,2025-04-28 11:50:24,185.38,77
4570,2025-04-03 11:50:24,427.03,77
4571,2025-03-23 11:50:24,296.88,77
4572,2025-05-31 11:50:24,83.46,77
4573,2025-03-09 11:50:24,464.88,77
4574,2025-06-02 11:50:24,454.36,77
4575,2025-03-29 11:50:24,321.46,77
4576,2025-04-06 11:50:24,131.74,77
4577,2025-03-28 11:50:24,378.47,77
4578,2025-03-14 11:50:24,457.03,77
4579,2025-03-20 11:50:24,445.03,77
4580,2025-03-15 11:50:24,230.46,77
4581,2025-03-21 11:50:24,140.71,77
4582,2025-05-09 11:50:24,257.16,77
4583,2025-03-13 11:50:24,472.05,77
4584,2025-05-07 11:50:24,165.71,77
4585,2025-03-31 11:50:24,356.61,77
4586,2025-04-11 11:50:24,123.56,77
4587,2025-05-08 11:50:24,301.95,77
4588,2025-05-16 11:50:24,99.18,77
4589,2025-03-24 11:50:24,143.28,77
4590,2025-03-26 11:50:24,310.4,77
4591,2025-04-12 11:50:24,394.92,77
4592,2025-05-23 11:50:24,267.21,77
4593,2025-04-13 11:50:24,290.41,77
4594,2025-03-25 11:50:24,173.38,77
4595,2025-05-21 11:50:24,326.86,77
4596,2025-05-26 11:50:24,405.24,77
4597,2025-04-24 11:50:24,374.58,77
4598,2025-03-30 11:50:24,98.84,77
4599,2025-05-01 11:50:24,416.88,77
4600,2025-05-03 11:50:24,362.41,77
4601,2025-04-30 11:50:24,115.87,77
4602,2025-05-22 11:50:24,118.04,77
4603,2025-04-05 11:50:24,278.86,77
4604,2025-05-15 11:50:24,306.3,77
4605,2025-05-30 11:50:24,493.1,77
4606,2025-03-17 11:50:24,110.1,77
4607,2025-04-19 11:50:24,383.06,77
4608,2025-04-15 11:50:24,219.67,77
4609,2025-04-09 11:50:24,54.67,77
4610,2025-03-05 11:50:24,360.69,77
4611,2025-05-14 11:50:24,454.53,77
4612,2025-05-25 11:50:24,331.9,77
4613,2025-04-21 11:50:24,467.6,77
4614,2025-03-06 11:50:24,366.74,77
4615,2025-04-20 11:50:24,91.34,77
4616,2025-05-18 11:50:24,273.0,77
4617,2025-04-22 11:50:24,250.32,77
4618,2025-04-26 11:50:24,470.17,77
4619,2025-04-27 11:50:24,344.34,77
4620,2025-03-11 11:50:24,457.1,77
4621,2025-03-30 11:50:24,55.19,78
4622,2025-04-09 11:50:24,138.41,78
4623,2025-03-24 11:50:24,336.97,78
4624,2025-03-12 11:50:24,296.13,78
4625,2025-05-18 11:50:24,498.52,78
4626,2025-03-25 11:50:24,245.12,78
4627,2025-04-02 11:50:24,240.74,78
4628,2025-04-30 11:50:24,159.34,78
4629,2025-04-14 11:50:24,453.49,78
4630,2025-06-01 11:50:24,461.02,78
4631,2025-03-09 11:50:24,293.13,78
4632,2025-05-29 11:50:24,334.81,78
4633,2025-05-04 11:50:24,410.45,78
4634,2025-05-23 11:50:24,145.66,78
4635,2025-03-22 11:50:24,147.11,78
4636,2025-04-01 11:50:24,103.25,78
4637,2025-05-28 11:50:24,353.65,78
4638,2025-05-08 11:50:24,117.98,78
4639,2025-04-10 11:50:24,339.24,78
4640,2025-03-06 11:50:24,210.25,78
4641,2025-05-27 11:50:24,315.22,78
4642,2025-05-17 11:50:24,236.85,78
4643,2025-03-31 11:50:24,301.45,78
4644,2025-04-22 11:50:24,245.81,78
4645,2025-03-13 11:50:24,218.55,78
4646,2025-03-15 11:50:24,129.64,78
4647,2025-05-20 11:50:24,383.13,78
4648,2025-05-31 11:50:24,203.51,78
4649,2025-04-18 11:50:24,106.29,78
4650,2025-06-02 11:50:24,76.91,78
4651,2025-05-05 11:50:24,236.62,78
4652,2025-04-13 11:50:24,110.78,78
4653,2025-04-20 11:50:24,231.42,78
4654,2025-04-15 11:50:24,389.7,78
4655,2025-03-28 11:50:24,169.22,78
4656,2025-05-09 11:50:24,441.96,78
4657,2025-04-19 11:50:24,85.59,78
4658,2025-05-02 11:50:24,226.88,78
4659,2025-04-17 11:50:24,431.34,78
4660,2025-05-01 11:50:24,86.08,78
4661,2025-04-06 11:50:24,455.93,78
4662,2025-03-17 11:50:24,249.51,78
4663,2025-04-23 11:50:24,87.43,78
4664,2025-05-30 11:50:24,365.23,78
4665,2025-04-08 11:50:24,228.93,78
4666,2025-04-29 11:50:24,307.96,78
4667,2025-03-27 11:50:24,435.42,78
4668,2025-03-14 11:50:24,147.23,78
4669,2025-05-12 11:50:24,303.21,78
4670,2025-03-08 11:50:24,146.72,78
4671,2025-05-21 11:50:24,292.2,78
4672,2025-04-28 11:50:24,63.74,78
4673,2025-05-13 11:50:24,321.68,78
4674,2025-03-11 11:50:24,85.19,78
4675,2025-03-16 11:50:24,493.96,78
4676,2025-04-16 11:50:24,80.41,78
4677,2025-03-18 11:50:24,113.87,78
4678,2025-03-05 11:50:24,268.15,78
4679,2025-04-05 11:50:24,355.56,78
4680,2025-03-21 11:50:24,84.25,78
4681,2025-04-27 11:50:24,86.71,79
4682,2025-05-15 11:50:24,97.44,79
4683,2025-04-09 11:50:24,392.06,79
4684,2025-05-28 11:50:24,330.25,79
4685,2025-04-16 11:50:24,113.34,79
4686,2025-05-18 11:50:24,303.31,79
4687,2025-05-30 11:50:24,51.54,79
4688,2025-04-17 11:50:24,148.15,79
4689,2025-04-18 11:50:24,214.13,79
4690,2025-05-16 11:50:24,333.1,79
4691,2025-05-10 11:50:24,355.4,79
4692,2025-05-21 11:50:24,124.4,79
4693,2025-05-19 11:50:24,449.11,79
4694,2025-04-22 11:50:24,244.24,79
4695,2025-04-24 11:50:24,129.95,79
4696,2025-04-04 11:50:24,393.17,79
4697,2025-05-06 11:50:24,145.64,79
4698,2025-04-19 11:50:24,212.61,79
4699,2025-04-05 11:50:24,201.09,79
4700,2025-05-17 11:50:24,312.38,79
4701,2025-03-10 11:50:24,79.32,79
4702,2025-05-25 11:50:24,107.61,79
4703,2025-04-11 11:50:24,218.31,79
4704,2025-05-01 11:50:24,355.83,79
4705,2025-06-02 11:50:24,311.83,79
4706,2025-03-09 11:50:24,470.2,79
4707,2025-05-08 11:50:24,471.45,79
4708,2025-05-09 11:50:24,135.4,79
4709,2025-05-13 11:50:24,439.38,79
4710,2025-03-23 11:50:24,120.4,79
4711,2025-03-19 11:50:24,114.0,79
4712,2025-05-02 11:50:24,483.62,79
4713,2025-04-30 11:50:24,475.23,79
4714,2025-05-20 11:50:24,302.27,79
4715,2025-04-15 11:50:24,120.43,79
4716,2025-05-12 11:50:24,216.78,79
4717,2025-04-25 11:50:24,271.31,79
4718,2025-03-27 11:50:24,476.38,79
4719,2025-03-07 11:50:24,173.84,79
4720,2025-03-12 11:50:24,377.81,79
4721,2025-04-26 11:50:24,401.08,79
4722,2025-04-10 11:50:24,350.95,79
4723,2025-04-02 11:50:24,134.07,79
4724,2025-05-04 11:50:24,73.76,79
4725,2025-04-29 11:50:24,192.7,79
4726,2025-03-13 11:50:24,304.1,79
4727,2025-03-14 11:50:24,378.63,79
4728,2025-03-16 11:50:24,50.97,79
4729,2025-05-11 11:50:24,162.54,79
4730,2025-03-26 11:50:24,117.52,79
4731,2025-04-03 11:50:24,445.3,79
4732,2025-04-20 11:50:24,477.25,79
4733,2025-03-18 11:50:24,138.16,79
4734,2025-06-01 11:50:24,499.61,79
4735,2025-03-30 11:50:24,365.92,79
4736,2025-04-06 11:50:24,402.43,79
4737,2025-03-11 11:50:24,403.5,79
4738,2025-05-22 11:50:24,296.29,79
4739,2025-03-21 11:50:24,148.58,79
4740,2025-04-01 11:50:24,228.31,79
4741,2025-03-26 11:50:24,289.06,80
4742,2025-05-16 11:50:24,495.33,80
4743,2025-03-13 11:50:24,334.44,80
4744,2025-03-29 11:50:24,285.18,80
4745,2025-03-25 11:50:24,354.01,80
4746,2025-04-30 11:50:24,411.79,80
4747,2025-04-13 11:50:24,194.69,80
4748,2025-04-18 11:50:24,216.03,80
4749,2025-03-22 11:50:24,281.54,80
4750,2025-03-08 11:50:24,274.42,80
4751,2025-04-17 11:50:24,489.74,80
4752,2025-03-18 11:50:24,450.86,80
4753,2025-03-11 11:50:24,284.87,80
4754,2025-03-12 11:50:24,441.05,80
4755,2025-05-24 11:50:24,477.81,80
4756,2025-05-10 11:50:24,229.65,80
4757,2025-04-03 11:50:24,181.51,80
4758,2025-05-27 11:50:24,451.41,80
4759,2025-03-20 11:50:24,290.88,80
4760,2025-04-23 11:50:24,91.79,80
4761,2025-03-23 11:50:24,401.31,80
4762,2025-05-07 11:50:24,381.62,80
4763,2025-03-31 11:50:24,392.9,80
4764,2025-05-25 11:50:24,392.53,80
4765,2025-04-09 11:50:24,296.27,80
4766,2025-04-06 11:50:24,498.26,80
4767,2025-03-28 11:50:24,357.93,80
4768,2025-04-25 11:50:24,368.37,80
4769,2025-05-21 11:50:24,391.37,80
4770,2025-03-27 11:50:24,64.01,80
4771,2025-03-06 11:50:24,222.84,80
4772,2025-04-29 11:50:24,494.79,80
4773,2025-05-22 11:50:24,457.17,80
4774,2025-05-01 11:50:24,343.74,80
4775,2025-03-05 11:50:24,332.76,80
4776,2025-05-28 11:50:24,240.22,80
4777,2025-05-20 11:50:24,315.97,80
4778,2025-04-15 11:50:24,306.4,80
4779,2025-05-19 11:50:24,156.98,80
4780,2025-03-14 11:50:24,115.25,80
4781,2025-05-06 11:50:24,469.18,80
4782,2025-04-16 11:50:24,62.86,80
4783,2025-05-13 11:50:24,350.64,80
4784,2025-04-26 11:50:24,446.98,80
4785,2025-04-19 11:50:24,137.62,80
4786,2025-04-21 11:50:24,168.85,80
4787,2025-04-28 11:50:24,213.85,80
4788,2025-05-09 11:50:24,444.34,80
4789,2025-05-30 11:50:24,265.2,80
4790,2025-05-02 11:50:24,258.05,80
4791,2025-04-07 11:50:24,242.14,80
4792,2025-03-17 11:50:24,347.4,80
4793,2025-05-12 11:50:24,362.07,80
4794,2025-03-30 11:50:24,434.17,80
4795,2025-04-22 11:50:24,171.64,80
4796,2025-05-03 11:50:24,214.29,80
4797,2025-05-14 11:50:24,310.07,80
4798,2025-04-20 11:50:24,367.24,80
4799,2025-05-11 11:50:24,397.78,80
4800,2025-04-11 11:50:24,94.86,80
4801,2025-05-13 11:50:24,255.23,81
4802,2025-05-20 11:50:24,226.77,81
4803,2025-04-02 11:50:24,390.68,81
4804,2025-05-03 11:50:24,228.12,81
4805,2025-05-02 11:50:24,65.36,81
4806,2025-05-12 11:50:24,425.47,81
4807,2025-03-31 11:50:24,137.03,81
4808,2025-05-14 11:50:24,479.35,81
4809,2025-05-30 11:50:24,438.59,81
4810,2025-04-18 11:50:24,168.08,81
4811,2025-04-16 11:50:24,300.1,81
4812,2025-04-26 11:50:24,68.09,81
4813,2025-04-20 11:50:24,291.23,81
4814,2025-04-21 11:50:24,165.76,81
4815,2025-05-01 11:50:24,120.53,81
4816,2025-05-22 11:50:24,161.38,81
4817,2025-04-24 11:50:24,171.32,81
4818,2025-04-01 11:50:24,457.91,81
4819,2025-03-15 11:50:24,389.2,81
4820,2025-03-23 11:50:24,416.7,81
4821,2025-05-10 11:50:24,56.29,81
4822,2025-05-11 11:50:24,69.87,81
4823,2025-04-04 11:50:24,432.2,81
4824,2025-05-24 11:50:24,82.87,81
4825,2025-03-29 11:50:24,87.3,81
4826,2025-04-10 11:50:24,163.48,81
4827,2025-03-27 11:50:24,364.59,81
4828,2025-04-03 11:50:24,423.43,81
4829,2025-04-13 11:50:24,410.18,81
4830,2025-04-12 11:50:24,411.27,81
4831,2025-05-04 11:50:24,178.39,81
4832,2025-06-01 11:50:24,373.65,81
4833,2025-03-19 11:50:24,275.13,81
4834,2025-03-21 11:50:24,375.04,81
4835,2025-03-07 11:50:24,463.16,81
4836,2025-03-24 11:50:24,487.7,81
4837,2025-04-23 11:50:24,475.16,81
4838,2025-04-27 11:50:24,256.26,81
4839,2025-05-28 11:50:24,360.42,81
4840,2025-04-17 11:50:24,429.83,81
4841,2025-05-27 11:50:24,249.1,81
4842,2025-04-11 11:50:24,462.55,81
4843,2025-05-21 11:50:24,231.37,81
4844,2025-03-28 11:50:24,97.42,81
4845,2025-03-26 11:50:24,303.99,81
4846,2025-05-09 11:50:24,157.52,81
4847,2025-03-20 11:50:24,312.38,81
4848,2025-05-19 11:50:24,295.71,81
4849,2025-03-25 11:50:24,209.76,81
4850,2025-04-15 11:50:24,403.55,81
4851,2025-03-09 11:50:24,58.01,81
4852,2025-05-18 11:50:24,472.26,81
4853,2025-03-06 11:50:24,365.7,81
4854,2025-04-28 11:50:24,223.63,81
4855,2025-04-06 11:50:24,418.8,81
4856,2025-03-10 11:50:24,441.23,81
4857,2025-05-26 11:50:24,228.22,81
4858,2025-03-30 11:50:24,447.57,81
4859,2025-04-25 11:50:24,149.7,81
4860,2025-03-22 11:50:24,283.25,81
4861,2025-05-27 11:50:24,376.99,82
4862,2025-05-05 11:50:24,74.74,82
4863,2025-05-09 11:50:24,102.84,82
4864,2025-03-31 11:50:24,264.99,82
4865,2025-03-22 11:50:24,389.84,82
4866,2025-03-24 11:50:24,330.29,82
4867,2025-04-05 11:50:24,88.68,82
4868,2025-03-29 11:50:24,208.15,82
4869,2025-04-21 11:50:24,250.51,82
4870,2025-03-07 11:50:24,438.27,82
4871,2025-04-25 11:50:24,234.46,82
4872,2025-04-22 11:50:24,424.02,82
4873,2025-04-24 11:50:24,498.09,82
4874,2025-03-30 11:50:24,110.87,82
4875,2025-05-16 11:50:24,265.42,82
4876,2025-03-17 11:50:24,348.41,82
4877,2025-05-11 11:50:24,121.77,82
4878,2025-04-01 11:50:24,160.57,82
4879,2025-04-30 11:50:24,296.99,82
4880,2025-05-04 11:50:24,339.09,82
4881,2025-04-13 11:50:24,232.07,82
4882,2025-03-21 11:50:24,67.0,82
4883,2025-04-07 11:50:24,430.08,82
4884,2025-04-18 11:50:24,408.55,82
4885,2025-03-08 11:50:24,369.84,82
4886,2025-03-15 11:50:24,141.76,82
4887,2025-03-26 11:50:24,54.85,82
4888,2025-04-11 11:50:24,239.52,82
4889,2025-04-14 11:50:24,323.01,82
4890,2025-03-05 11:50:24,320.49,82
4891,2025-05-23 11:50:24,85.45,82
4892,2025-04-28 11:50:24,137.21,82
4893,2025-03-27 11:50:24,435.34,82
4894,2025-05-22 11:50:24,78.24,82
4895,2025-04-06 11:50:24,349.08,82
4896,2025-06-01 11:50:24,314.59,82
4897,2025-04-02 11:50:24,178.56,82
4898,2025-05-01 11:50:24,385.14,82
4899,2025-03-06 11:50:24,468.09,82
4900,2025-03-20 11:50:24,376.72,82
4901,2025-05-08 11:50:24,72.53,82
4902,2025-04-03 11:50:24,433.54,82
4903,2025-04-17 11:50:24,455.6,82
4904,2025-03-25 11:50:24,228.86,82
4905,2025-04-09 11:50:24,410.58,82
4906,2025-05-31 11:50:24,178.82,82
4907,2025-05-10 11:50:24,228.38,82
4908,2025-05-29 11:50:24,350.27,82
4909,2025-04-10 11:50:24,160.86,82
4910,2025-04-12 11:50:24,447.92,82
4911,2025-04-23 11:50:24,495.96,82
4912,2025-03-09 11:50:24,341.04,82
4913,2025-05-17 11:50:24,451.58,82
4914,2025-04-20 11:50:24,248.55,82
4915,2025-05-21 11:50:24,195.82,82
4916,2025-03-13 11:50:24,362.7,82
4917,2025-05-06 11:50:24,139.52,82
4918,2025-05-07 11:50:24,307.43,82
4919,2025-03-12 11:50:24,83.37,82
4920,2025-05-24 11:50:24,163.74,82
4921,2025-04-16 11:50:24,372.51,83
4922,2025-05-22 11:50:24,462.11,83
4923,2025-05-29 11:50:24,58.73,83
4924,2025-05-30 11:50:24,159.55,83
4925,2025-05-10 11:50:24,415.34,83
4926,2025-04-19 11:50:24,445.7,83
4927,2025-03-19 11:50:24,316.88,83
4928,2025-03-15 11:50:24,112.5,83
4929,2025-03-20 11:50:24,174.09,83
4930,2025-03-17 11:50:24,218.03,83
4931,2025-04-18 11:50:24,130.32,83
4932,2025-05-28 11:50:24,271.84,83
4933,2025-03-28 11:50:24,195.54,83
4934,2025-04-17 11:50:24,198.22,83
4935,2025-05-01 11:50:24,258.97,83
4936,2025-05-12 11:50:24,280.77,83
4937,2025-05-07 11:50:24,374.32,83
4938,2025-04-12 11:50:24,243.7,83
4939,2025-04-03 11:50:24,228.8,83
4940,2025-05-11 11:50:24,400.22,83
4941,2025-03-22 11:50:24,61.41,83
4942,2025-03-09 11:50:24,389.63,83
4943,2025-05-15 11:50:24,118.92,83
4944,2025-04-23 11:50:24,99.29,83
4945,2025-03-18 11:50:24,150.63,83
4946,2025-06-02 11:50:24,457.45,83
4947,2025-05-16 11:50:24,194.25,83
4948,2025-04-04 11:50:24,327.13,83
4949,2025-03-24 11:50:24,162.77,83
4950,2025-03-26 11:50:24,311.53,83
4951,2025-03-11 11:50:24,489.73,83
4952,2025-05-14 11:50:24,247.23,83
4953,2025-03-08 11:50:24,402.88,83
4954,2025-04-27 11:50:24,69.32,83
4955,2025-04-01 11:50:24,492.8,83
4956,2025-03-21 11:50:24,228.03,83
4957,2025-04-13 11:50:24,233.82,83
4958,2025-04-28 11:50:24,224.12,83
4959,2025-03-25 11:50:24,349.7,83
4960,2025-05-08 11:50:24,213.25,83
4961,2025-05-19 11:50:24,191.09,83
4962,2025-04-06 11:50:24,175.62,83
4963,2025-03-16 11:50:24,258.66,83
4964,2025-05-27 11:50:24,357.58,83
4965,2025-05-17 11:50:24,103.77,83
4966,2025-03-29 11:50:24,193.1,83
4967,2025-03-07 11:50:24,309.88,83
4968,2025-05-21 11:50:24,235.5,83
4969,2025-05-06 11:50:24,198.81,83
4970,2025-04-14 11:50:24,126.23,83
4971,2025-04-09 11:50:24,222.29,83
4972,2025-04-30 11:50:24,67.28,83
4973,2025-04-29 11:50:24,389.03,83
4974,2025-05-20 11:50:24,416.49,83
4975,2025-04-05 11:50:24,479.01,83
4976,2025-05-02 11:50:24,57.96,83
4977,2025-05-04 11:50:24,81.68,83
4978,2025-03-05 11:50:24,458.21,83
4979,2025-05-25 11:50:24,248.2,83
4980,2025-05-26 11:50:24,100.56,83
4981,2025-04-05 11:50:24,369.33,84
4982,2025-05-05 11:50:24,225.38,84
4983,2025-05-17 11:50:24,170.98,84
4984,2025-05-21 11:50:24,213.85,84
4985,2025-04-17 11:50:24,169.33,84
4986,2025-04-26 11:50:24,154.87,84
4987,2025-03-31 11:50:24,286.03,84
4988,2025-03-15 11:50:24,478.05,84
4989,2025-03-09 11:50:24,462.88,84
4990,2025-04-12 11:50:24,347.22,84
4991,2025-05-29 11:50:24,236.99,84
4992,2025-04-16 11:50:24,393.99,84
4993,2025-04-04 11:50:24,235.15,84
4994,2025-04-23 11:50:24,478.36,84
4995,2025-04-29 11:50:24,488.87,84
4996,2025-05-24 11:50:24,300.29,84
4997,2025-03-27 11:50:24,484.57,84
4998,2025-03-30 11:50:24,305.52,84
4999,2025-04-15 11:50:24,370.85,84
5000,2025-03-07 11:50:24,107.87,84
5001,2025-03-14 11:50:24,54.27,84
5002,2025-05-27 11:50:24,374.47,84
5003,2025-03-10 11:50:24,216.25,84
5004,2025-04-19 11:50:24,158.74,84
5005,2025-03-05 11:50:24,77.22,84
5006,2025-04-08 11:50:24,379.12,84
5007,2025-03-18 11:50:24,136.09,84
5008,2025-06-02 11:50:24,313.05,84
5009,2025-05-12 11:50:24,283.62,84
5010,2025-05-28 11:50:24,333.61,84
5011,2025-03-08 11:50:24,307.22,84
5012,2025-04-09 11:50:24,339.21,84
5013,2025-04-28 11:50:24,319.54,84
5014,2025-05-14 11:50:24,135.98,84
5015,2025-03-22 11:50:24,419.0,84
5016,2025-05-10 11:50:24,270.04,84
5017,2025-05-08 11:50:24,393.53,84
5018,2025-04-02 11:50:24,377.41,84
5019,2025-04-14 11:50:24,380.69,84
5020,2025-03-20 11:50:24,374.77,84
5021,2025-03-24 11:50:24,138.42,84
5022,2025-05-16 11:50:24,282.89,84
5023,2025-04-01 11:50:24,141.73,84
5024,2025-03-16 11:50:24,392.9,84
5025,2025-03-11 11:50:24,492.46,84
5026,2025-05-30 11:50:24,391.72,84
5027,2025-03-28 11:50:24,295.0,84
5028,2025-04-27 11:50:24,240.01,84
5029,2025-05-01 11:50:24,154.52,84
5030,2025-04-22 11:50:24,383.18,84
5031,2025-05-02 11:50:24,237.52,84
5032,2025-05-19 11:50:24,201.5,84
5033,2025-05-31 11:50:24,79.67,84
5034,2025-05-23 11:50:24,208.48,84
5035,2025-04-20 11:50:24,105.59,84
5036,2025-05-26 11:50:24,291.66,84
5037,2025-05-13 11:50:24,427.54,84
5038,2025-04-06 11:50:24,429.45,84
5039,2025-05-25 11:50:24,50.89,84
5040,2025-03-21 11:50:24,187.58,84
5041,2025-05-17 11:50:24,314.11,85
5042,2025-04-22 11:50:24,254.47,85
5043,2025-05-02 11:50:24,349.16,85
5044,2025-05-15 11:50:24,454.25,85
5045,2025-05-01 11:50:24,182.34,85
5046,2025-05-04 11:50:24,178.47,85
